ratio,tp_size,profit,hit_rate,duration
0.30194476813729665,0.20270175377286037,0.0011165714812555315,1.818,13.379068982687826
0.30194476813729665,0.24738982830203593,0.0012870258813988515,1.717,13.541984546266885
0.30194476813729665,0.30194476813729665,0.00151046173712035,1.651,14.495646272943716
0.30194476813729665,0.36855237846453726,0.0017721941193770212,1.587,15.304110833522598
0.30194476813729665,0.44988623776855974,0.002093770467785735,1.536,15.703189425175843
0.30194476813729665,0.5492182837010473,0.002382995107491766,1.432,16.814581324111913
0.30194476813729665,0.6705553170825551,0.0027012084417346277,1.3295,17.872864090544304
0.30194476813729665,0.8188079075715171,0.0030118674917360456,1.214,19.57435687019499
0.30194476813729665,1.0000000000000009,0.00325113398603108,1.073,21.299968534496216
0.30194476813729665,1.2215299319606077,0.00327183598271043,0.884,26.898833167825224
0.30194476813729665,1.4924968137923766,0.003468517760935525,0.767,30.53363528567165
0.30194476813729665,1.8241106301397636,0.0037859675897396576,0.685,34.88703986918675
0.30194476813729665,2.2302104956207325,0.0038314579211789737,0.567,41.910074704434656
0.30194476813729665,2.727923977002522,0.004041813482375292,0.489,48.558505466595236
0.30194476813729665,3.3385123976689135,0.004137246978200019,0.409,58.67323653409037
0.30194476813729665,4.0884642722309295,0.004335741659965847,0.35,69.06312238418242
0.30194476813729665,5.010924118203741,0.004418206001226003,0.291,81.86702985229873
0.30194476813729665,6.147580998958779,0.004582204977938588,0.246,94.75086206896552
0.30194476813729665,7.551196869063537,0.004598826195732562,0.201,114.75682534989159
0.30194476813729665,9.28903982013387,0.00458768483528785,0.163,136.8907894736842
0.30194476813729665,11.44761932505236,0.004630539475257238,0.1335,165.40305397727275
0.30194476813729665,14.139329286890723,0.00451977082511011,0.1055,nan
0.30194476813729665,17.511941266179853,0.004404002232231305,0.083,nan
0.30194476813729665,21.762444753190646,0.003824466148984989,0.058,nan
0.30194476813729665,27.157666449487493,0.003291452465059658,0.04,nan
0.30194476813729665,34.06571830144334,0.001961129614202512,0.019,nan
0.36855237846453726,0.1660927428429826,0.0009972391128845192,1.624,12.243847797708263
0.36855237846453726,0.20270175377286037,0.0011728283891626183,1.565,12.295288532885694
0.36855237846453726,0.24738982830203593,0.0013746857838917792,1.503,13.072422698967738
0.36855237846453726,0.30194476813729665,0.0015896448958908703,1.424,13.847626111512666
0.36855237846453726,0.36855237846453726,0.0018442513078929358,1.3535,15.294098129555769
0.36855237846453726,0.44988623776855974,0.0021539474235639762,1.295,15.009522215459524
0.36855237846453726,0.5492182837010473,0.002483327886230293,1.223,15.518744549223321
0.36855237846453726,0.6705553170825551,0.002843548566365439,1.147,17.223271631178264
0.36855237846453726,0.8188079075715171,0.003166476975248968,1.046,18.679645415737447
0.36855237846453726,1.0000000000000009,0.003419828714044412,0.925,20.773372471683423
0.36855237846453726,1.2215299319606077,0.003477422502719208,0.77,25.419868612023528
0.36855237846453726,1.4924968137923766,0.003559063601438175,0.645,30.56851928890368
0.36855237846453726,1.8241106301397636,0.0038440466692010408,0.57,35.20223590397535
0.36855237846453726,2.2302104956207325,0.003998989056512543,0.485,41.570323277297334
0.36855237846453726,2.727923977002522,0.004119902569574882,0.4085,47.698785425101214
0.36855237846453726,3.3385123976689135,0.004258284857416994,0.345,57.374797044302326
0.36855237846453726,4.0884642722309295,0.004323036096381272,0.286,69.16353318812335
0.36855237846453726,5.010924118203741,0.004446227593512778,0.24,80.53348608087983
0.36855237846453726,6.147580998958779,0.00447747435931252,0.197,98.00186258278146
0.36855237846453726,7.551196869063537,0.0045505723028656485,0.163,117.56273144309955
0.36855237846453726,9.28903982013387,0.004567568690455954,0.133,138.0968992248062
0.36855237846453726,11.44761932505236,0.004486252012084204,0.106,165.90583333333333
0.36855237846453726,14.139329286890723,0.004391073600628665,0.084,nan
0.36855237846453726,17.511941266179853,0.0044673091146714234,0.069,nan
0.36855237846453726,21.762444753190646,0.003942451718144324,0.049,nan
0.36855237846453726,27.157666449487493,0.0035141728254744517,0.035,nan
0.36855237846453726,34.06571830144334,0.0022670060421759986,0.018,nan
0.44988623776855974,0.1660927428429826,0.0010594736597570073,1.414,11.265290739781957
0.44988623776855974,0.20270175377286037,0.001251846420156234,1.369,11.749520335260407
0.44988623776855974,0.24738982830203593,0.0014809584001157239,1.327,12.480457367045997
0.44988623776855974,0.30194476813729665,0.0017190042926289466,1.262,12.490837513575011
0.44988623776855974,0.36855237846453726,0.0019751758016532802,1.188,13.737160650615596
0.44988623776855974,0.44988623776855974,0.002254793968498642,1.111,14.341937821206633
0.44988623776855974,0.5492182837010473,0.0025841599563937168,1.043,15.515748242873878
0.44988623776855974,0.6705553170825551,0.0029614704240391245,0.979,16.60914812805209
0.44988623776855974,0.8188079075715171,0.003335491788940556,0.903,18.125542152344806
0.44988623776855974,1.0000000000000009,0.0036360105878651345,0.806,20.524088734260246
0.44988623776855974,1.2215299319606077,0.0037251254811637665,0.676,23.9099943665227
0.44988623776855974,1.4924968137923766,0.003652609569339281,0.5425,30.101331716157617
0.44988623776855974,1.8241106301397636,0.004007469565722952,0.487,34.01081992484825
0.44988623776855974,2.2302104956207325,0.004155143283841409,0.413,38.48778996101365
0.44988623776855974,2.727923977002522,0.004208704811959266,0.342,46.94707999007362
0.44988623776855974,3.3385123976689135,0.0043224003277414855,0.287,57.08693244739756
0.44988623776855974,4.0884642722309295,0.004408067186456185,0.239,65.93415974952671
0.44988623776855974,5.010924118203741,0.004509732931986556,0.1995,78.36099922966875
0.44988623776855974,6.147580998958779,0.004548185874346815,0.164,98.551968503937
0.44988623776855974,7.551196869063537,0.0047009429079922695,0.138,115.53689606959765
0.44988623776855974,9.28903982013387,0.004693306798208538,0.112,141.66561932690965
0.44988623776855974,11.44761932505236,0.004699446056486803,0.091,162.2296535052377
0.44988623776855974,14.139329286890723,0.004464953560138052,0.07,nan
0.44988623776855974,17.511941266179853,0.0042659734594624734,0.054,nan
0.44988623776855974,21.762444753190646,0.003976058835468358,0.0405,nan
0.44988623776855974,27.157666449487493,0.0033078538390884276,0.027,nan
0.44988623776855974,34.06571830144334,0.002151471928017274,0.014,nan
0.5492182837010473,0.1660927428429826,0.0011364212832940827,1.243,10.70602211296048
0.5492182837010473,0.20270175377286037,0.0013472935128587139,1.2075,10.893147753204177
0.5492182837010473,0.24738982830203593,0.0015932549409164607,1.17,11.260157848582287
0.5492182837010473,0.30194476813729665,0.0018548520592764175,1.116,11.703601754604362
0.5492182837010473,0.36855237846453726,0.002146359470591229,1.058,12.676592905572132
0.5492182837010473,0.44988623776855974,0.002433060119264716,0.9824999999999999,13.78397644177338
0.5492182837010473,0.5492182837010473,0.002748061469362806,0.909,14.516205140138588
0.5492182837010473,0.6705553170825551,0.003122644515731356,0.846,15.986792479990786
0.5492182837010473,0.8188079075715171,0.003524571736311402,0.782,17.04683117206207
0.5492182837010473,1.0000000000000009,0.00385314731156437,0.7,19.242689001569726
0.5492182837010473,1.2215299319606077,0.004017534324377612,0.5974999999999999,22.38898868110236
0.5492182837010473,1.4924968137923766,0.003922874022665207,0.4775,27.95300769013044
0.5492182837010473,1.8241106301397636,0.004116732082732552,0.41,32.35886628475983
0.5492182837010473,2.2302104956207325,0.004296664787711822,0.35,37.31132756132756
0.5492182837010473,2.727923977002522,0.004354595645800486,0.29,46.11021534962213
0.5492182837010473,3.3385123976689135,0.004502323024395779,0.245,54.43089221248066
0.5492182837010473,4.0884642722309295,0.0045234921127338245,0.201,65.49472918938568
0.5492182837010473,5.010924118203741,0.0046062962981187495,0.167,78.36125886524823
0.5492182837010473,6.147580998958779,0.004635989031757707,0.137,94.94516886490808
0.5492182837010473,7.551196869063537,0.00473847089474897,0.114,117.32754038743968
0.5492182837010473,9.28903982013387,0.004601833561280959,0.09,141.03081232492997
0.5492182837010473,11.44761932505236,0.004662989869048826,0.074,164.79679144385028
0.5492182837010473,14.139329286890723,0.004514133257840209,0.058,nan
0.5492182837010473,17.511941266179853,0.004241354191489083,0.044,nan
0.5492182837010473,21.762444753190646,0.0040729039811285995,0.034,nan
0.5492182837010473,27.157666449487493,0.003737231766721569,0.025,nan
0.5492182837010473,34.06571830144334,0.002062660771124087,0.011,nan
0.6705553170825551,0.1660927428429826,0.001238279504003945,1.11,9.629400787891353
0.6705553170825551,0.20270175377286037,0.0014853448866889297,1.091,9.913649708520445
0.6705553170825551,0.24738982830203593,0.0017712672491148633,1.066,10.28106729982309
0.6705553170825551,0.30194476813729665,0.0020624978785369168,1.017,10.624225452812201
0.6705553170825551,0.36855237846453726,0.0023739024799514404,0.959,11.337577814618054
0.6705553170825551,0.44988623776855974,0.0027074208333971316,0.896,12.0911367654861
0.6705553170825551,0.5492182837010473,0.0030875606214807207,0.837,13.122761162416335
0.6705553170825551,0.6705553170825551,0.003337320123720581,0.741,14.857089405575376
0.6705553170825551,0.8188079075715171,0.003772690622534907,0.686,16.15478552875097
0.6705553170825551,1.0000000000000009,0.004164249460934638,0.62,17.54737029947114
0.6705553170825551,1.2215299319606077,0.004430399830271869,0.54,19.84784731895544
0.6705553170825551,1.4924968137923766,0.004350590336597111,0.434,25.278931063951006
0.6705553170825551,1.8241106301397636,0.0043125970988744135,0.352,31.419125671736637
0.6705553170825551,2.2302104956207325,0.004508762917906449,0.301,36.231906537078956
0.6705553170825551,2.727923977002522,0.004433969258177817,0.242,45.64421675774135
0.6705553170825551,3.3385123976689135,0.004641607225208893,0.207,53.62695385859986
0.6705553170825551,4.0884642722309295,0.004668250764656441,0.17,62.590562638580934
0.6705553170825551,5.010924118203741,0.004711844077616134,0.14,79.1602380952381
0.6705553170825551,6.147580998958779,0.004789688806245298,0.116,93.88055555555556
0.6705553170825551,7.551196869063537,0.004767477974503994,0.094,112.23675595238095
0.6705553170825551,9.28903982013387,0.004772844755427207,0.0765,135.76323529411764
0.6705553170825551,11.44761932505236,0.004728630113072684,0.0615,164.32267214397496
0.6705553170825551,14.139329286890723,0.004653395199491453,0.049,nan
0.6705553170825551,17.511941266179853,0.004469541121208279,0.038,nan
0.6705553170825551,21.762444753190646,0.004092708011772001,0.028,nan
0.6705553170825551,27.157666449487493,0.003648106382984562,0.02,nan
0.6705553170825551,34.06571830144334,0.0025168381287169503,0.011,nan
0.8188079075715171,0.1660927428429826,0.0013639262973804116,1.002,8.810369396355174
0.8188079075715171,0.20270175377286037,0.0016180390079498222,0.974,9.29813572333154
0.8188079075715171,0.24738982830203593,0.0019321785840990158,0.953,9.535769619860922
0.8188079075715171,0.30194476813729665,0.0022592839171274247,0.913,10.057887970384993
0.8188079075715171,0.36855237846453726,0.002645914758890375,0.876,10.110764764247891
0.8188079075715171,0.44988623776855974,0.003052850725516958,0.828,10.98252933450657
0.8188079075715171,0.5492182837010473,0.0034433323767272543,0.765,11.795700168556037
0.8188079075715171,0.6705553170825551,0.0037699123288881544,0.686,13.329969111341422
0.8188079075715171,0.8188079075715171,0.004086691411874837,0.609,14.82556213502505
0.8188079075715171,1.0000000000000009,0.004548471810371966,0.555,16.20901395829072
0.8188079075715171,1.2215299319606077,0.004835303828263757,0.483,18.42277976901633
0.8188079075715171,1.4924968137923766,0.0048804383678508695,0.399,22.598338390898654
0.8188079075715171,1.8241106301397636,0.00455956632965428,0.305,30.705809291379758
0.8188079075715171,2.2302104956207325,0.004788722499960322,0.262,35.40786570506488
0.8188079075715171,2.727923977002522,0.004784301723225283,0.214,42.1151031564098
0.8188079075715171,3.3385123976689135,0.004815464499405222,0.176,49.587487727718994
0.8188079075715171,4.0884642722309295,0.004791469949664185,0.143,62.40154790729851
0.8188079075715171,5.010924118203741,0.004845876679777313,0.118,75.19373291485269
0.8188079075715171,6.147580998958779,0.004887069533237869,0.097,90.57423795476893
0.8188079075715171,7.551196869063537,0.004827062478006063,0.078,111.21435631331852
0.8188079075715171,9.28903982013387,0.004796052168180186,0.063,138.57171736619176
0.8188079075715171,11.44761932505236,0.004690916558186499,0.05,163.61752136752136
0.8188079075715171,14.139329286890723,0.004751001743853269,0.041,nan
0.8188079075715171,17.511941266179853,0.004736098827757819,0.033,nan
0.8188079075715171,21.762444753190646,0.003923764076869614,0.022,nan
0.8188079075715171,27.157666449487493,0.0033385373048913174,0.015,nan
0.8188079075715171,34.06571830144334,0.0019542859743411074,0.007,nan
1.0000000000000009,0.1660927428429826,0.0011975286758979045,0.721,10.529270117403987
1.0000000000000009,0.20270175377286037,0.001467560697315509,0.724,10.488255737634361
1.0000000000000009,0.24738982830203593,0.0017935762551897604,0.725,10.571668996079008
1.0000000000000009,0.30194476813729665,0.0021800412259512817,0.722,10.358802308802309
1.0000000000000009,0.36855237846453726,0.002672004743867895,0.725,10.3420087135978
1.0000000000000009,0.44988623776855974,0.0032796706733328007,0.729,10.517822587611946
1.0000000000000009,0.5492182837010473,0.003976340373995663,0.724,10.364813549024074
1.0000000000000009,0.6705553170825551,0.0048749371551902706,0.727,10.227841263098274
1.0000000000000009,0.8188079075715171,0.005919981171742175,0.723,10.361663784822287
1.0000000000000009,1.0000000000000009,0.0058499999999999195,0.585,12.730704707593299
1.0000000000000009,1.2215299319606077,0.004702890238048291,0.385,19.711274778863814
1.0000000000000009,1.4924968137923766,0.005790887637514475,0.388,19.439333694524283
1.0000000000000009,1.8241106301397636,0.007077549244942282,0.388,19.480053362479104
1.0000000000000009,2.2302104956207325,0.004638837830891098,0.208,37.1428661100998
1.0000000000000009,2.727923977002522,0.005646802632395221,0.207,37.29757847344946
1.0000000000000009,3.3385123976689135,0.0048408429766199435,0.145,51.564181746656175
1.0000000000000009,4.0884642722309295,0.004619964627620951,0.113,67.22255600059339
1.0000000000000009,5.010924118203741,0.005662344253570213,0.113,66.95088123745074
1.0000000000000009,6.147580998958779,0.005594298709052503,0.091,80.77467532467533
1.0000000000000009,7.551196869063537,0.004908277964891305,0.065,113.4942817644841
1.0000000000000009,9.28903982013387,0.005201862299274973,0.056,124.20098039215686
1.0000000000000009,11.44761932505236,0.005036952503023044,0.044,153.57507507507506
1.0000000000000009,14.139329286890723,0.004595282018239483,0.0325,nan
1.0000000000000009,17.511941266179853,0.004377985316544963,0.025,nan
1.0000000000000009,21.762444753190646,0.004352488950638129,0.02,nan
1.0000000000000009,27.157666449487493,0.003530496638433373,0.013,nan
1.0000000000000009,34.06571830144334,0.0023846002811010337,0.007,nan
1.2215299319606077,0.1660927428429826,0.0012340690793233606,0.743,8.528215194117983
1.2215299319606077,0.20270175377286037,0.001476682276235288,0.7284999999999999,8.386038961038961
1.2215299319606077,0.24738982830203593,0.0017515199843784143,0.708,9.077504234846236
1.2215299319606077,0.30194476813729665,0.002089457795510093,0.692,9.066364437204973
1.2215299319606077,0.36855237846453726,0.0024250746502966552,0.658,9.39054821918171
1.2215299319606077,0.44988623776855974,0.0028207867108088697,0.627,10.08403115200386
1.2215299319606077,0.5492182837010473,0.0032348956909992186,0.589,10.610280641788192
1.2215299319606077,0.6705553170825551,0.0035941764995625477,0.536,11.980983131259883
1.2215299319606077,0.8188079075715171,0.003881149481889042,0.474,13.473925017768302
1.2215299319606077,1.0000000000000009,0.004099999999999957,0.41,15.219151312116136
1.2215299319606077,1.2215299319606077,0.004996057421718831,0.409,15.515017088815018
1.2215299319606077,1.4924968137923766,0.005014789294342415,0.336,18.955121506845643
1.2215299319606077,1.8241106301397636,0.004870375382473169,0.267,23.624089393752314
1.2215299319606077,2.2302104956207325,0.004215097836723163,0.189,33.32448016774419
1.2215299319606077,2.727923977002522,0.004391957602974061,0.161,39.320753104705474
1.2215299319606077,3.3385123976689135,0.004206525621062845,0.126,49.05087980333808
1.2215299319606077,4.0884642722309295,0.004170233557675548,0.102,60.79851250845166
1.2215299319606077,5.010924118203741,0.004209176259291141,0.084,72.77429711905589
1.2215299319606077,6.147580998958779,0.004303306699271154,0.07,91.6969696969697
1.2215299319606077,7.551196869063537,0.004304182215366218,0.057,107.83042846768336
1.2215299319606077,9.28903982013387,0.004180067919060242,0.045,136.71794871794873
1.2215299319606077,11.44761932505236,0.00400666676376833,0.035,158.39893617021278
1.2215299319606077,14.139329286890723,0.003888315553894949,0.0275,nan
1.2215299319606077,17.511941266179853,0.003677507665897769,0.021,nan
1.2215299319606077,21.762444753190646,0.003264366712978597,0.015,nan
1.2215299319606077,27.157666449487493,0.002715766644948749,0.01,nan
1.2215299319606077,34.06571830144334,0.0013626287320577335,0.004,nan
1.4924968137923766,0.1660927428429826,0.0010023697030574,0.6034999999999999,9.140526745610453
1.4924968137923766,0.20270175377286037,0.0011999943823353333,0.592,8.922933537725626
1.4924968137923766,0.24738982830203593,0.0014398088007178491,0.582,9.258941149738696
1.4924968137923766,0.30194476813729665,0.0017241046260639639,0.571,9.563552188552189
1.4924968137923766,0.36855237846453726,0.0020344091291242456,0.552,9.82397310146914
1.4924968137923766,0.44988623776855974,0.0023506555923407243,0.5225,10.220898829103312
1.4924968137923766,0.5492182837010473,0.0026197712132540207,0.477,11.509608945177725
1.4924968137923766,0.6705553170825551,0.002903504522967493,0.433,12.670860092079412
1.4924968137923766,0.8188079075715171,0.0032588554721346722,0.398,13.17530945579726
1.4924968137923766,1.0000000000000009,0.0033699999999999724,0.337,15.614112543180035
1.4924968137923766,1.2215299319606077,0.004128771170026815,0.338,15.89705747631873
1.4924968137923766,1.4924968137923766,0.005014789294342415,0.336,15.75741618317906
1.4924968137923766,1.8241106301397636,0.004779169850966181,0.262,19.8707756678468
1.4924968137923766,2.2302104956207325,0.004036680997073506,0.181,29.784592239459187
1.4924968137923766,2.727923977002522,0.003846372807573556,0.141,37.37326230339929
1.4924968137923766,3.3385123976689135,0.0038059041333425732,0.114,47.560932289401194
1.4924968137923766,4.0884642722309295,0.00347519463139629,0.085,61.21699346405229
1.4924968137923766,5.010924118203741,0.003557756123924656,0.071,73.1407536125846
1.4924968137923766,6.147580998958779,0.0036885485993752736,0.06,84.56975210970464
1.4924968137923766,7.551196869063537,0.003549062528459862,0.047,107.89436885865457
1.4924968137923766,9.28903982013387,0.0036227255298522097,0.039,127.21442125237192
1.4924968137923766,11.44761932505236,0.00343428579751571,0.03,163.2003968253968
1.4924968137923766,14.139329286890723,0.003252045735984866,0.023,nan
1.4924968137923766,17.511941266179853,0.0033272688405741723,0.019,nan
1.4924968137923766,21.762444753190646,0.0030467422654466905,0.014,nan
1.4924968137923766,27.157666449487493,0.002444189980453874,0.009,nan
1.4924968137923766,34.06571830144334,0.0017032859150721668,0.005,nan
1.8241106301397636,0.1660927428429826,0.0008371074239286322,0.504,9.138440792458537
1.8241106301397636,0.20270175377286037,0.0009749954356474584,0.481,9.505902717356463
1.8241106301397636,0.24738982830203593,0.0011899450741327928,0.481,9.241425056078208
1.8241106301397636,0.30194476813729665,0.0013768681427060727,0.456,9.898099794481318
1.8241106301397636,0.36855237846453726,0.0016068883701053824,0.436,10.484918967587035
1.8241106301397636,0.44988623776855974,0.0018760256114948941,0.417,10.913998357963875
1.8241106301397636,0.5492182837010473,0.0021199825750860476,0.386,11.402343907182617
1.8241106301397636,0.6705553170825551,0.002393882481984734,0.357,12.473180076628353
1.8241106301397636,0.8188079075715171,0.0025710568297745793,0.314,13.9467854763491
1.8241106301397636,1.0000000000000009,0.002749999999999986,0.275,15.68234604105572
1.8241106301397636,1.2215299319606077,0.0033592073128916465,0.275,15.66129475268098
1.8241106301397636,1.4924968137923766,0.004104366237929039,0.275,16.001695981617747
1.8241106301397636,1.8241106301397636,0.00501630423288435,0.275,16.227272727272727
1.8241106301397636,2.2302104956207325,0.004371212571416613,0.196,22.124153762353124
1.8241106301397636,2.727923977002522,0.00308255409401285,0.113,38.45822113099952
1.8241106301397636,3.3385123976689135,0.003338512397668922,0.1,44.241413288288285
1.8241106301397636,4.0884642722309295,0.0031890021323401248,0.078,57.401726973684205
1.8241106301397636,5.010924118203741,0.002956445229740207,0.059,72.36941251596424
1.8241106301397636,6.147580998958779,0.0029508388795002178,0.048,87.06121751025992
1.8241106301397636,7.551196869063537,0.00309599071631605,0.041,101.46022727272728
1.8241106301397636,9.28903982013387,0.0030653831406441774,0.033,130.90196078431373
1.8241106301397636,11.44761932505236,0.0029763810245136153,0.026,151.74305555555554
1.8241106301397636,14.139329286890723,0.002686472564509237,0.019,nan
1.8241106301397636,17.511941266179853,0.002626791189926978,0.015,nan
1.8241106301397636,21.762444753190646,0.002393868922850971,0.011,nan
1.8241106301397636,27.157666449487493,0.0019010366514641247,0.007,nan
1.8241106301397636,34.06571830144334,0.0013626287320577335,0.004,nan
2.2302104956207325,0.1660927428429826,0.0006809802456562286,0.41,9.670282031471833
2.2302104956207325,0.20270175377286037,0.0008087799975537128,0.399,9.541200366033117
2.2302104956207325,0.24738982830203593,0.0009549247372458587,0.386,9.983708183708185
2.2302104956207325,0.30194476813729665,0.0011202150897893705,0.371,10.086519018959489
2.2302104956207325,0.36855237846453726,0.0013231030386876889,0.359,10.620482713633399
2.2302104956207325,0.44988623776855974,0.0015296132084131032,0.34,10.94911517848114
2.2302104956207325,0.5492182837010473,0.0017684828735173724,0.322,11.791806958473625
2.2302104956207325,0.6705553170825551,0.0019647270790518864,0.293,12.700714179437584
2.2302104956207325,0.8188079075715171,0.002112524401534517,0.258,14.242462972708818
2.2302104956207325,1.0000000000000009,0.0022499999999999964,0.225,15.994598765432098
2.2302104956207325,1.2215299319606077,0.0027362270475917477,0.224,16.449139758643184
2.2302104956207325,1.4924968137923766,0.0033581178310328474,0.225,16.30733944954128
